Time stamp;;;Electrical load [MWh];;;;Water consumption [m3/h];;;Solar data [Wh/m2];;;Wind speed [10 magl] [m/s];;;Temperature at 2m [¡C];;
Month;Hour of the day;Hour of the year;Load A;Load B;Load A + random;Load B + random;Regime1 (m?/h);Regime2 (m?/h);Regime3 (m?/h); IDEAM ; MERRA2; ERA5 ; IDEAM ; MERRA2; ERA5 ; IDEAM ; MERRA2; ERA5 
7;1;4393;4.8;12.0;4.8;12.0;0.0;103.9;9.3;0;0;0;4.117;3.7;3.934; 30.83 ;24.94;27.319
7;2;4394;5.1;11.9;5.0;11.8;0.0;103.9;2.3;0;0;0;4.642;3.79;3.486; 30.47 ;24.94;27.006
7;3;4395;5.4;12.2;5.3;12.3;0.0;103.9;3.5;0;0;0;4.617;4.43;2.861; 30.11 ;25.64;26.951
7;4;4396;5.3;12.5;5.4;12.5;0.0;103.9;7.0;0;0;0;3.975;4.91;2.832; 29.75 ;26.76;26.671
7;5;4397;5.2;12.6;5.3;12.6;0.0;103.9;15.1;0;0;0;3.767;5.17;3.215; 29.38 ;28.12;26.496
7;6;4398;4.8;12.9;4.8;12.9;0.0;103.9;39.6;0;0;0;3.2;4.92;3.889; 29.02 ;29.27;26.363
7;7;4399;4.7;12.9;4.7;12.9;0.0;103.9;104.9;15.8;9.0559;6.1;3.492;4.73;4.23; 28.66 ;30.32;26.382
7;8;4400;4.8;13.1;4.7;13.0;0.0;103.9;177.8;119.3;115.0999;110.28;5.017;4.64;4.9; 28.30 ;31.21;27.113
7;9;4401;5.1;12.5;5.1;12.5;277.1;103.9;67.3;326.4;250.6338;276.87;5.683;4.72;6.249; 29.50 ;31.81;28.484
7;10;4402;5.4;12.4;5.3;12.5;277.1;103.9;78.1;581.9;370.581;448.1;5.883;4.91;6.744; 30.70 ;31.96;30.099
7;11;4403;5.2;12.5;5.1;12.5;277.1;103.9;65.3;745.6;492.0026;533.86;4.992;5.22;6.37; 31.90 ;31.62;31.223
7;12;4404;5.5;12.6;5.4;12.7;277.1;103.9;209.7;899.4;668.2651;587.42;4.7;5.5;5.933; 33.10 ;30.85;32.021
7;13;4405;5.1;13.2;5.1;13.3;277.1;103.9;300.6;935.9;783.9248;742.11;5.092;5.59;5.186; 34.30 ;29.74;33.144
7;14;4406;4.9;12.9;4.9;12.8;277.1;103.9;418.3;925;781.4798;731.87;4.758;5.35;4.405; 35.50 ;28.60;33.652
7;15;4407;5.6;13.1;5.6;13.0;277.1;103.9;237.5;857;647.3278;636.65;4.85;4.7;4.219; 34.28 ;27.83;33.762
7;16;4408;5.5;12.8;5.5;12.8;277.1;103.9;54.6;708.1;458.3743;566.35;5.325;4.08;4.158; 33.06 ;27.42;33.519
7;17;4409;5.2;12.7;5.2;12.7;277.1;103.9;92.1;406.3;286.7878;397.69;5.075;3.46;4.422; 31.84 ;27.10;32.939
7;18;4410;5.2;12.7;5.2;12.7;0.0;103.9;95.9;253.5;152.1283;237.79;4.858;3.16;5.051; 30.62 ;26.89;31.858
7;19;4411;5.9;13.0;5.9;12.9;0.0;103.9;117.7;82.8;47.0261;68.82;4.517;3.16;5.444; 29.40 ;26.67;30.507
7;20;4412;5.9;13.2;5.8;13.2;0.0;103.9;130.4;3.9;0.6246;1.87;3.117;3.24;4.621; 29.34 ;26.43;29.6
7;21;4413;5.7;13.0;5.7;12.9;0.0;103.9;117.7;0;0;0;1.6;3.41;3.533; 29.28 ;26.19;28.958
7;22;4414;5.7;13.2;5.6;13.1;0.0;103.9;92.1;0;0;0;1.075;3.6;3.444; 29.22 ;25.95;28.391
7;23;4415;5.9;13.3;6.0;13.4;0.0;103.9;39.6;0;0;0;1.558;3.71;3.47; 29.15 ;25.75;27.995
7;24;4416;5.9;13.4;5.9;13.3;0.0;103.9;17.1;0;0;0;2.667;3.82;3.774; 29.09 ;25.59;27.664
7;1;4417;4.8;12.0;4.9;11.9;0.0;103.9;9.3;0;0;0;3.525;3.96;3.585; 29.03 ;25.47;27.278
7;2;4418;5.1;11.9;5.0;11.9;0.0;103.9;2.3;0;0;0;3.05;4.5;3.579; 28.97 ;25.43;26.978
7;3;4419;5.4;12.2;5.3;12.1;0.0;103.9;3.5;0;0;0;2.992;4.98;3.887; 28.91 ;25.87;27.007
7;4;4420;5.3;12.5;5.4;12.5;0.0;103.9;7.0;0;0;0;2.742;5.66;4.318; 28.85 ;26.81;26.86
7;5;4421;5.2;12.6;5.1;12.7;0.0;103.9;15.1;0;0;0;3.333;6.32;4.964; 28.78 ;28.16;26.77
7;6;4422;4.8;12.9;4.7;12.9;0.0;103.9;39.6;0;0;0;3.508;6.3;5.392; 28.72 ;29.33;26.596
7;7;4423;4.7;12.9;4.7;12.9;0.0;103.9;104.9;7.9;7.3328;6.5;3.883;6.25;5.257; 28.66 ;30.22;26.473
7;8;4424;4.8;13.1;4.9;13.0;0.0;103.9;177.8;124.3;99.628;112.15;4.633;6.44;5.714; 28.60 ;30.85;27.161
7;9;4425;5.1;12.5;5.1;12.4;277.1;103.9;67.3;252.5;271.8959;280.12;5.675;6.66;7.333; 29.67 ;31.18;28.625
7;10;4426;5.4;12.4;5.4;12.4;277.1;103.9;78.1;480.3;442.184;440.91;6.725;6.89;7.547; 30.73 ;31.29;30.208
7;11;4427;5.2;12.5;5.3;12.6;277.1;103.9;65.3;623.3;594.7634;577.28;6.083;7.02;7.589; 31.80 ;31.24;31.689
7;12;4428;5.5;12.6;5.5;12.5;277.1;103.9;209.7;531.6;708.5864;684.9;6.95;7.07;7.808; 32.87 ;30.97;32.836
7;13;4429;5.1;13.2;5.1;13.2;277.1;103.9;300.6;692.3;748.1066;740.24;6.542;6.83;7.927; 33.93 ;30.33;33.554
7;14;4430;4.9;12.9;4.9;13.0;277.1;103.9;418.3;783;692.0527;740.83;5.892;6.32;7.987; 35.00 ;29.28;33.961
7;15;4431;5.6;13.1;5.7;13.0;277.1;103.9;237.5;527.6;622.8531;619.82;5.408;6.01;7.447; 33.98 ;28.22;34.08
7;16;4432;5.5;12.8;5.4;12.8;277.1;103.9;54.6;622.3;527.147;513.09;4.858;6.04;7.258; 32.96 ;27.57;33.539
7;17;4433;5.2;12.7;5.2;12.7;277.1;103.9;92.1;281.1;416.5314;363.23;4.45;6.07;7.098; 31.94 ;27.04;32.828
7;18;4434;5.2;12.7;5.1;12.7;0.0;103.9;95.9;176.5;247.3191;226.17;4.5;6.02;7.072; 30.92 ;26.63;32.067
7;19;4435;5.9;13.0;5.9;13.0;0.0;103.9;117.7;70;80.3199;76.41;3.558;5.96;6.592; 29.90 ;26.30;30.923
7;20;4436;5.9;13.2;5.9;13.2;0.0;103.9;130.4;3.9;1.2661;2.36;2.075;6.14;6.027; 29.75 ;26.02;29.663
7;21;4437;5.7;13.0;5.7;12.9;0.0;103.9;117.7;0;0;0;1.692;6.24;5.774; 29.59 ;25.81;28.742
7;22;4438;5.7;13.2;5.6;13.2;0.0;103.9;92.1;0;0;0;2.392;6.45;5.502; 29.44 ;25.67;28.116
7;23;4439;5.9;13.3;6.0;13.4;0.0;103.9;39.6;0;0;0;2.783;6.61;5.272; 29.28 ;25.63;27.625
7;24;4440;5.9;13.4;5.9;13.3;0.0;103.9;17.1;0;0;0;2.867;6.52;5.138; 29.13 ;25.57;27.273
7;1;4441;4.8;12.0;4.7;12.0;0.0;103.9;9.3;0;0;0;2.875;6.27;5.119; 28.98 ;25.47;26.882
7;2;4442;5.1;11.9;5.1;11.9;0.0;103.9;2.3;0;0;0;2.242;5.95;5.056; 28.82 ;25.39;26.532
7;3;4443;5.4;12.2;5.3;12.2;0.0;103.9;3.5;0;0;0;3.158;5.97;5.67; 28.67 ;25.87;26.476
7;4;4444;5.3;12.5;5.3;12.5;0.0;103.9;7.0;0;0;0;3.5;6.22;6.442; 28.52 ;26.91;26.319
7;5;4445;5.2;12.6;5.3;12.6;0.0;103.9;15.1;0;0;0;3.7;6.54;6.214; 28.36 ;28.34;26.152
7;6;4446;4.8;12.9;4.8;12.9;0.0;103.9;39.6;0;0;0;3.85;6.37;5.925; 28.21 ;29.50;25.962
7;7;4447;4.7;12.9;4.7;12.9;0.0;103.9;104.9;10.8;9.4544;5.12;4.592;6.15;5.791; 28.05 ;30.41;25.698
7;8;4448;4.8;13.1;4.7;13.1;0.0;103.9;177.8;109.5;125.4407;105.45;5.75;6.01;6.8; 27.90 ;31.07;26.567
7;9;4449;5.1;12.5;5.0;12.4;277.1;103.9;67.3;278.1;321.6836;247.73;4.975;5.92;7.421; 29.08 ;31.52;27.784
7;10;4450;5.4;12.4;5.3;12.4;277.1;103.9;78.1;265.3;548.7347;392.57;5.875;5.85;7.353; 30.27 ;31.78;29.147
7;11;4451;5.2;12.5;5.3;12.5;277.1;103.9;65.3;670.6;737.9249;557.79;5.75;5.85;7.233; 31.45 ;31.76;30.719
7;12;4452;5.5;12.6;5.5;12.5;277.1;103.9;209.7;801.8;861.8104;640.49;6.092;5.94;7.069; 32.63 ;31.45;31.976
7;13;4453;5.1;13.2;5.1;13.3;277.1;103.9;300.6;864.9;897.335;769.38;6.042;6.07;6.924; 33.82 ;30.81;33.183
7;14;4454;4.9;12.9;4.9;12.8;277.1;103.9;418.3;833.3;886.8068;742.6;5.808;6;6.662; 35.00 ;29.80;33.535
7;15;4455;5.6;13.1;5.5;13.1;277.1;103.9;237.5;815.6;830.1822;690.42;5.825;5.67;6.363; 34.78 ;28.69;33.689
7;16;4456;5.5;12.8;5.6;12.9;277.1;103.9;54.6;696.3;689.9837;588.51;5.125;5.5;6.295; 34.56 ;27.95;33.487
7;17;4457;5.2;12.7;5.2;12.8;277.1;103.9;92.1;550.3;494.4918;435.1;4.825;5.27;6.122; 34.34 ;27.45;32.968
7;18;4458;5.2;12.7;5.2;12.7;0.0;103.9;95.9;349.1;277.6599;275.99;4.642;4.93;5.938; 34.12 ;27.06;32.297
7;19;4459;5.9;13.0;5.9;13.1;0.0;103.9;117.7;110.5;88.154;87.83;3.975;4.69;5.692; 33.90 ;26.75;31.223
7;20;4460;5.9;13.2;5.9;13.3;0.0;103.9;130.4;0;1.3886;2.66;4.967;4.84;6.216; 33.51 ;26.57;29.985
7;21;4461;5.7;13.0;5.7;13.0;0.0;103.9;117.7;0;0;0;4.967;5.03;6.272; 33.12 ;26.43;28.925
7;22;4462;5.7;13.2;5.7;13.2;0.0;103.9;92.1;0;0;0;3.908;5.16;5.74; 32.72 ;26.32;28.126
7;23;4463;5.9;13.3;5.8;13.4;0.0;103.9;39.6;0;0;0;3.383;5.51;5.69; 32.33 ;26.23;27.695
7;24;4464;5.9;13.4;6.0;13.3;0.0;103.9;17.1;0;0;0;3.467;5.71;5.485; 31.94 ;26.18;27.298
7;1;4465;4.8;12.0;4.8;12.0;0.0;103.9;9.3;0;0;0;3.417;5.69;4.98; 31.55 ;26.15;26.776
7;2;4466;5.1;11.9;5.1;12.0;0.0;103.9;2.3;0;0;0;4.483;5.71;4.375; 31.15 ;26.14;26.554
7;3;4467;5.4;12.2;5.3;12.3;0.0;103.9;3.5;0;0;0;4.908;5.95;5.683; 30.76 ;26.50;26.796
7;4;4468;5.3;12.5;5.2;12.4;0.0;103.9;7.0;0;0;0;4.55;6.38;5.677; 30.37 ;27.26;26.718
7;5;4469;5.2;12.6;5.2;12.6;0.0;103.9;15.1;0;0;0;4.05;6.81;4.944; 29.98 ;28.17;26.649
7;6;4470;4.8;12.9;4.8;12.9;0.0;103.9;39.6;0;0;0;3.75;6.97;4.505; 29.58 ;28.89;26.523
7;7;4471;4.7;12.9;4.6;12.9;0.0;103.9;104.9;7.9;6.3719;5.12;4.475;6.97;5.165; 29.19 ;29.38;26.235
7;8;4472;4.8;13.1;4.8;13.0;0.0;103.9;177.8;98.6;85.5886;99.35;5.242;6.79;5.879; 28.80 ;29.73;26.84
7;9;4473;5.1;12.5;5.0;12.4;277.1;103.9;67.3;183.4;209.3339;265.65;4.517;6.28;7.014; 29.93 ;29.98;28.123
7;10;4474;5.4;12.4;5.5;12.3;277.1;103.9;78.1;338.3;329.5719;431.26;5.467;5.76;6.72; 31.07 ;30.11;29.567
7;11;4475;5.2;12.5;5.3;12.6;277.1;103.9;65.3;655.8;398.7898;589.98;5.342;5.29;6.25; 32.20 ;30.11;31.022
7;12;4476;5.5;12.6;5.5;12.5;277.1;103.9;209.7;746.5;440.1454;684.41;5.992;5.02;5.722; 33.33 ;29.97;32.347
7;13;4477;5.1;13.2;5.1;13.2;277.1;103.9;300.6;927;463.6395;748.31;5.525;4.95;5.467; 34.47 ;29.61;33.343
7;14;4478;4.9;12.9;4.9;12.9;277.1;103.9;418.3;835.3;463.6231;751.56;4.325;4.75;5.614; 35.60 ;28.94;33.801
7;15;4479;5.6;13.1;5.6;13.1;277.1;103.9;237.5;654.8;433.8937;619.42;5.117;4.53;6.018; 34.82 ;28.11;32.072
7;16;4480;5.5;12.8;5.5;12.8;277.1;103.9;54.6;524.7;377.0725;497.13;6.008;4.41;4.039; 34.04 ;27.56;31.97
7;17;4481;5.2;12.7;5.2;12.7;277.1;103.9;92.1;524.7;302.2148;357.61;6.025;4;4.181; 33.26 ;27.08;31.894
7;18;4482;5.2;12.7;5.2;12.6;0.0;103.9;95.9;360;184.7185;188.16;5.733;3.8;4.431; 32.48 ;26.74;30.882
7;19;4483;5.9;13.0;6.0;13.0;0.0;103.9;117.7;146.9;58.1915;77.69;4.875;4.43;3.78; 31.70 ;26.64;30.386
7;20;4484;5.9;13.2;5.9;13.3;0.0;103.9;130.4;8.9;0.8608;2.36;2.292;5.11;3.847; 31.48 ;26.53;29.577
7;21;4485;5.7;13.0;5.7;13.1;0.0;103.9;117.7;0;0;0;1.433;5.45;4.431; 31.27 ;26.41;28.829
7;22;4486;5.7;13.2;5.8;13.1;0.0;103.9;92.1;0;0;0;2.008;5.57;4.399; 31.05 ;26.31;27.604
7;23;4487;5.9;13.3;5.9;13.4;0.0;103.9;39.6;0;0;0;4.442;5.58;4.127; 30.84 ;26.20;25.948
7;24;4488;5.9;13.4;5.8;13.3;0.0;103.9;17.1;0;0;0;4.367;5.44;3.175; 30.62 ;26.08;25.366
7;1;4489;4.8;12.0;4.9;12.0;0.0;103.9;9.3;0;0;0;2.892;5.05;3.015; 30.41 ;25.92;24.755
7;2;4490;5.1;11.9;5.0;11.9;0.0;103.9;2.3;0;0;0;2.942;4.76;3.565; 30.19 ;25.81;24.522
7;3;4491;5.4;12.2;5.4;12.2;0.0;103.9;3.5;0;0;0;2.733;4.98;4.054; 29.98 ;26.14;25.642
7;4;4492;5.3;12.5;5.2;12.5;0.0;103.9;7.0;0;0;0;3.208;5.57;4.737; 29.76 ;26.95;25.555
7;5;4493;5.2;12.6;5.1;12.5;0.0;103.9;15.1;0;0;0;3;6.17;4.661; 29.55 ;28.05;25.529
7;6;4494;4.8;12.9;4.9;13.0;0.0;103.9;39.6;0;0;0;3.758;6.4;4.616; 29.33 ;29.00;25.473
7;7;4495;4.7;12.9;4.7;12.9;0.0;103.9;104.9;9.9;4.392;5.32;4.15;6.48;4.983; 29.12 ;29.74;25.47
7;8;4496;4.8;13.1;4.9;13.0;0.0;103.9;177.8;118.3;66.8811;89.99;4.667;6.61;5.316; 28.90 ;30.29;26.067
7;9;4497;5.1;12.5;5.0;12.5;277.1;103.9;67.3;264.3;206.9843;217.9;5.717;6.79;7.118; 30.00 ;30.63;27.169
7;10;4498;5.4;12.4;5.4;12.5;277.1;103.9;78.1;332.3;359.3016;404.19;5.575;7.05;7.435; 31.10 ;30.75;28.708
7;11;4499;5.2;12.5;5.2;12.5;277.1;103.9;65.3;370.8;476.6917;498.41;5.208;7.13;7.412; 32.20 ;30.63;29.908
7;12;4500;5.5;12.6;5.4;12.5;277.1;103.9;209.7;452.7;561.3464;674.46;5.45;7.04;7.443; 33.30 ;30.28;31.388
7;13;4501;5.1;13.2;5.0;13.3;277.1;103.9;300.6;473.4;625.86;685;5.842;6.9;7.448; 34.40 ;29.78;32.16
7;14;4502;4.9;12.9;5.0;12.9;277.1;103.9;418.3;951.7;639.9135;631.93;5.683;6.59;7.267; 35.50 ;29.10;32.337
7;15;4503;5.6;13.1;5.5;13.1;277.1;103.9;237.5;636.1;587.9924;445.74;4.75;6.21;6.113; 34.64 ;28.35;31.71
7;16;4504;5.5;12.8;5.5;12.9;277.1;103.9;54.6;452.7;500.9358;351.31;5.633;5.93;6.558; 33.78 ;27.75;31.514
7;17;4505;5.2;12.7;5.3;12.7;277.1;103.9;92.1;277.1;339.2959;233.55;5.183;5.83;6.365; 32.92 ;27.29;31.067
7;18;4506;5.2;12.7;5.1;12.7;0.0;103.9;95.9;259.4;180.4854;130.07;5.625;5.73;5.919; 32.06 ;26.99;30.537
7;19;4507;5.9;13.0;5.9;13.1;0.0;103.9;117.7;72;53.6306;40.76;6.225;5.7;6.35; 31.20 ;26.74;29.838
7;20;4508;5.9;13.2;6.0;13.2;0.0;103.9;130.4;3.9;0.78;1.48;6;5.78;7.032; 31.02 ;26.54;29.012
7;21;4509;5.7;13.0;5.7;13.0;0.0;103.9;117.7;0;0;0;5.65;5.93;7.024; 30.83 ;26.39;28.426
7;22;4510;5.7;13.2;5.7;13.2;0.0;103.9;92.1;0;0;0;5.675;5.92;6.906; 30.65 ;26.28;27.971
7;23;4511;5.9;13.3;6.0;13.3;0.0;103.9;39.6;0;0;0;6;5.89;6.822; 30.46 ;26.19;27.648
7;24;4512;5.9;13.4;6.0;13.3;0.0;103.9;17.1;0;0;0;5.517;5.76;6.86; 30.28 ;26.07;27.448
7;1;4513;4.8;12.0;4.8;12.0;0.0;103.9;9.3;0;0;0;4.45;5.87;6.952; 30.09 ;25.96;27.168
7;2;4514;5.1;11.9;5.1;11.9;0.0;103.9;2.3;0;0;0;5.408;5.97;6.838; 29.91 ;25.88;26.901
7;3;4515;5.4;12.2;5.3;12.2;0.0;103.9;3.5;0;0;0;4.717;6.44;6.273; 29.72 ;26.35;26.808
7;4;4516;5.3;12.5;5.2;12.4;0.0;103.9;7.0;0;0;0;4.05;7.38;6.182; 29.54 ;27.45;26.643
7;5;4517;5.2;12.6;5.3;12.6;0.0;103.9;15.1;0;0;0;4.242;7.94;6.178; 29.35 ;28.75;26.499
7;6;4518;4.8;12.9;4.8;13.0;0.0;103.9;39.6;0;0;0;4.458;8.05;6.149; 29.17 ;29.97;26.451
7;7;4519;4.7;12.9;4.7;13.0;0.0;103.9;104.9;9.9;7.1768;4.04;4.842;8.02;6.135; 28.98 ;31.06;26.453
7;8;4520;4.8;13.1;4.8;13.1;0.0;103.9;177.8;114.4;110.7907;67.64;6.333;7.91;5.974; 28.80 ;31.86;26.937
7;9;4521;5.1;12.5;5.0;12.6;277.1;103.9;67.3;347.1;282.7409;180.28;6.717;7.8;7.39; 29.95 ;32.41;28.048
7;10;4522;5.4;12.4;5.5;12.4;277.1;103.9;78.1;502;471.1241;354.66;6.75;7.77;8.075; 31.10 ;32.69;29.534
7;11;4523;5.2;12.5;5.1;12.5;277.1;103.9;65.3;723.9;657.9656;519.78;7.067;7.8;8.361; 32.25 ;32.65;30.958
7;12;4524;5.5;12.6;5.4;12.6;277.1;103.9;209.7;830.4;833.7242;689.43;7.608;7.83;8.502; 33.40 ;32.22;32.159
7;13;4525;5.1;13.2;5.0;13.1;277.1;103.9;300.6;908.3;916.7624;730.29;7.275;8.03;8.188; 34.55 ;31.40;32.904
7;14;4526;4.9;12.9;4.8;12.9;277.1;103.9;418.3;868.8;918.7701;746.24;7.025;7.96;7.655; 35.70 ;30.18;33.533
7;15;4527;5.6;13.1;5.7;13.1;277.1;103.9;237.5;860.9;838.7638;695.24;6.8;7.11;7.965; 35.12 ;28.93;34.042
7;16;4528;5.5;12.8;5.5;12.8;277.1;103.9;54.6;694.3;695.8009;562.81;7.308;6.43;7.58; 34.54 ;28.18;33.141
7;17;4529;5.2;12.7;5.2;12.8;277.1;103.9;92.1;543.4;502.8313;371.5;6.667;5.91;6.514; 33.96 ;27.69;32.677
7;18;4530;5.2;12.7;5.1;12.7;0.0;103.9;95.9;370.8;289.2104;200.57;5.65;5.54;6.47; 33.38 ;27.30;31.8
7;19;4531;5.9;13.0;5.9;13.1;0.0;103.9;117.7;75;90.2181;74.44;5.308;5.34;5.153; 32.80 ;27.00;30.322
7;20;4532;5.9;13.2;5.9;13.2;0.0;103.9;130.4;4.9;1.196;2.26;4.708;5.29;4.608; 32.49 ;26.72;29.364
7;21;4533;5.7;13.0;5.8;13.0;0.0;103.9;117.7;0;0;0;3.1;5.34;4.7; 32.18 ;26.48;28.68
7;22;4534;5.7;13.2;5.8;13.1;0.0;103.9;92.1;0;0;0;1.883;5.37;4.518; 31.88 ;26.31;28.15
7;23;4535;5.9;13.3;5.8;13.3;0.0;103.9;39.6;0;0;0;3.283;5.52;4.401; 31.57 ;26.22;27.756
7;24;4536;5.9;13.4;5.9;13.3;0.0;103.9;17.1;0;0;0;3.617;5.63;4.538; 31.26 ;26.18;27.422
7;1;4537;4.8;12.0;4.7;12.1;0.0;103.9;9.3;0;0;0;3.842;5.65;4.564; 30.95 ;26.18;27.188
7;2;4538;5.1;11.9;5.1;12.0;0.0;103.9;2.3;0;0;0;3.842;5.58;4.608; 30.65 ;26.19;26.987
7;3;4539;5.4;12.2;5.4;12.3;0.0;103.9;3.5;0;0;0;4.5;5.69;4.981; 30.34 ;26.53;27.014
7;4;4540;5.3;12.5;5.4;12.5;0.0;103.9;7.0;0;0;0;4.6;6.06;4.894; 30.03 ;27.30;26.84
7;5;4541;5.2;12.6;5.3;12.6;0.0;103.9;15.1;0;0;0;4.758;6.39;5.038; 29.72 ;28.47;26.685
7;6;4542;4.8;12.9;4.9;12.9;0.0;103.9;39.6;0;0;0;4.55;6.44;4.997; 29.42 ;29.59;26.501
7;7;4543;4.7;12.9;4.7;12.9;0.0;103.9;104.9;7.9;4.785;5.32;4.433;6.31;4.821; 29.11 ;30.50;26.463
7;8;4544;4.8;13.1;4.8;13.1;0.0;103.9;177.8;95.7;64.7201;104.96;5.8;6.25;5.457; 28.80 ;31.21;27.262
7;9;4545;5.1;12.5;5.1;12.5;277.1;103.9;67.3;298.8;174.5093;270.87;6.65;6.25;6.382; 30.07 ;31.52;28.702
7;10;4546;5.4;12.4;5.3;12.5;277.1;103.9;78.1;516.8;339.1802;410;6.208;6.27;6.094; 31.33 ;31.72;30.01
7;11;4547;5.2;12.5;5.1;12.5;277.1;103.9;65.3;750.5;469.0517;599.93;6.6;6.27;6.25; 32.60 ;31.77;31.631
7;12;4548;5.5;12.6;5.5;12.7;277.1;103.9;209.7;878.7;579.6999;718.87;6.892;6.24;6.186; 33.87 ;31.55;32.993
7;13;4549;5.1;13.2;5.2;13.2;277.1;103.9;300.6;932;675.0247;720.45;5.733;6.17;6.12; 35.13 ;31.05;33.799
7;14;4550;4.9;12.9;4.8;12.9;277.1;103.9;418.3;926;672.0552;733.25;6.333;5.96;5.92; 36.40 ;30.18;34.302
7;15;4551;5.6;13.1;5.7;13.1;277.1;103.9;237.5;861.9;649.3741;710.7;5.925;5.69;5.755; 35.86 ;29.20;34.67
7;16;4552;5.5;12.8;5.5;12.8;277.1;103.9;54.6;687.4;568.3763;594.02;5.075;5.5;5.397; 35.32 ;28.44;34.168
7;17;4553;5.2;12.7;5.1;12.8;277.1;103.9;92.1;544.4;420.584;409.01;5;5.5;5.262; 34.78 ;27.86;33.478
7;18;4554;5.2;12.7;5.2;12.6;0.0;103.9;95.9;319.5;250.0418;259.94;4.917;5.29;5.686; 34.24 ;27.44;32.73
7;19;4555;5.9;13.0;6.0;12.9;0.0;103.9;117.7;128.2;79.6629;76.21;3.875;5.04;5.651; 33.70 ;27.12;30.997
7;20;4556;5.9;13.2;5.9;13.3;0.0;103.9;130.4;4.9;1.0841;2.26;3.875;4.95;5.815; 33.34 ;26.87;30.18
7;21;4557;5.7;13.0;5.7;13.0;0.0;103.9;117.7;0;0;0;2.975;4.85;6.065; 32.98 ;26.69;29.369
7;22;4558;5.7;13.2;5.6;13.2;0.0;103.9;92.1;0;0;0;2.492;5.11;5.832; 32.62 ;26.58;28.639
7;23;4559;5.9;13.3;5.8;13.3;0.0;103.9;39.6;0;0;0;2.775;5.48;5.411; 32.25 ;26.50;28.088
7;24;4560;5.9;13.4;6.0;13.3;0.0;103.9;17.1;0;0;0;2.4;5.47;5.076; 31.89 ;26.41;27.738
7;1;4561;4.8;12.0;4.8;11.9;0.0;103.9;9.3;0;0;0;1.933;5.63;5.073; 31.53 ;26.36;27.426
7;2;4562;5.1;11.9;5.1;11.8;0.0;103.9;2.3;0;0;0;1.525;5.86;5.235; 31.17 ;26.36;27.302
7;3;4563;5.4;12.2;5.4;12.3;0.0;103.9;3.5;0;0;0;1.367;6.03;4.78; 30.81 ;26.81;27.202
7;4;4564;5.3;12.5;5.3;12.4;0.0;103.9;7.0;0;0;0;2.042;6.48;4.959; 30.45 ;27.77;27.043
7;5;4565;5.2;12.6;5.2;12.6;0.0;103.9;15.1;0;0;0;2.558;6.7;5.132; 30.08 ;29.03;26.903
7;6;4566;4.8;12.9;4.8;13.0;0.0;103.9;39.6;0;0;0;4.367;6.34;5.149; 29.72 ;30.22;26.791
7;7;4567;4.7;12.9;4.8;12.9;0.0;103.9;104.9;9.9;7.0569;4.92;4.517;5.97;5.028; 29.36 ;31.09;26.734
7;8;4568;4.8;13.1;4.8;13.1;0.0;103.9;177.8;105.5;106.9977;98.07;5.067;5.75;5.872; 29.00 ;31.78;27.431
7;9;4569;5.1;12.5;5.0;12.4;277.1;103.9;67.3;206.1;280.4831;264.07;6.25;5.6;6.923; 30.30 ;32.19;28.879
7;10;4570;5.4;12.4;5.4;12.5;277.1;103.9;78.1;414.2;472.0716;392.17;5.733;5.59;6.774; 31.60 ;32.22;30.289
7;11;4571;5.2;12.5;5.3;12.5;277.1;103.9;65.3;571;642.4074;526.67;5.592;5.67;6.632; 32.90 ;32.14;31.686
7;12;4572;5.5;12.6;5.4;12.7;277.1;103.9;209.7;570;744.9058;679.39;6.233;5.8;6.248; 34.20 ;31.80;33.075
7;13;4573;5.1;13.2;5.1;13.2;277.1;103.9;300.6;879.7;815.6929;717.39;5.242;5.95;5.871; 35.50 ;31.22;34.027
7;14;4574;4.9;12.9;4.9;12.9;277.1;103.9;418.3;933.9;801.1701;780.31;5.383;5.81;5.767; 36.80 ;30.30;34.696
7;15;4575;5.6;13.1;5.7;13.1;277.1;103.9;237.5;862.9;676.4003;688.84;5.125;5.32;5.774; 35.50 ;29.23;34.797
7;16;4576;5.5;12.8;5.6;12.7;277.1;103.9;54.6;694.3;541.2384;591.76;4.6;5.18;5.827; 34.20 ;28.52;34.573
7;17;4577;5.2;12.7;5.3;12.7;277.1;103.9;92.1;552.3;361.1954;446.62;4.275;4.95;5.501; 32.90 ;28.04;33.159
7;18;4578;5.2;12.7;5.1;12.6;0.0;103.9;95.9;340.2;202.0252;266.54;4.483;4.62;5.349; 31.60 ;27.71;32.969
7;19;4579;5.9;13.0;5.9;13.0;0.0;103.9;117.7;124.3;65.6768;97.48;3.758;4.54;5.619; 30.30 ;27.47;32.247
7;20;4580;5.9;13.2;5.8;13.2;0.0;103.9;130.4;4.9;0.9536;2.66;2.633;4.61;5.977; 30.18 ;27.25;31.204
7;21;4581;5.7;13.0;5.7;12.9;0.0;103.9;117.7;0;0;0;2.325;4.38;6.185; 30.07 ;27.00;30.318
7;22;4582;5.7;13.2;5.8;13.3;0.0;103.9;92.1;0;0;0;2.342;4.23;5.504; 29.95 ;26.77;29.447
7;23;4583;5.9;13.3;5.9;13.4;0.0;103.9;39.6;0;0;0;2.717;4.21;5.012; 29.84 ;26.57;28.867
7;24;4584;5.9;13.4;6.0;13.3;0.0;103.9;17.1;0;0;0;2.6;4.18;4.857; 29.72 ;26.37;28.37
